9.699080499999999461e+01,1.682697699999999941e+01,1.900000000000000000e+01
1.973567299999999989e+02,-6.776119300000000578e+01,1.900000000000000000e+01
3.221902299999999855e+02,4.919258299999999906e+01,1.900000000000000000e+01
2.942388579999999934e+02,3.298383199999999960e+01,1.900000000000000000e+01
1.097652470000000022e+02,-2.900030699999999939e+01,1.900000000000000000e+01
2.703998910000000251e+02,-4.702950700000000239e+01,1.900000000000000000e+01
1.430217539999999872e+02,-5.802969900000000081e+01,1.900000000000000000e+01
2.403880139999999983e+02,-6.403609099999999899e+01,1.900000000000000000e+01
2.951791269999999940e+02,4.117340800000000200e+01,1.900000000000000000e+01
9.398681799999999953e+01,2.620145199999999974e+01,1.900000000000000000e+01
8.480664099999999905e+01,1.719249599999999845e+01,1.900000000000000000e+01
9.536573400000000333e+01,7.823010000000000019e+00,1.900000000000000000e+01
3.383979509999999777e+02,5.057554400000000072e+01,1.900000000000000000e+01
4.958133600000000030e+01,4.178198600000000340e+01,1.900000000000000000e+01
2.950193140000000085e+02,3.457761399999999696e+01,1.900000000000000000e+01
2.939982580000000212e+02,3.582475000000000076e+00,1.900000000000000000e+01
2.485726879999999994e+02,-5.899882300000000157e+01,1.900000000000000000e+01
3.352432039999999915e+02,5.038067399999999907e+01,1.900000000000000000e+01
1.216026729999999958e+02,-3.358594000000000079e+01,1.900000000000000000e+01
3.028104040000000055e+02,9.776619999999999422e+00,1.900000000000000000e+01
2.562189079999999990e+02,-4.342100800000000049e+01,1.900000000000000000e+01
2.293819230000000005e+02,-4.703050300000000306e+01,1.900000000000000000e+01
2.111817990000000123e+02,-6.382425400000000337e+01,1.900000000000000000e+01
2.553969419999999957e+02,-3.979116599999999693e+01,1.900000000000000000e+01
2.796072139999999990e+02,1.897335199999999844e+01,1.900000000000000000e+01
2.611864100000000235e+02,-3.801914299999999969e+01,1.900000000000000000e+01
3.378006149999999934e+02,5.158480699999999786e+01,1.900000000000000000e+01
1.142474040000000031e+02,-2.839111700000000127e+01,1.900000000000000000e+01
2.887573179999999979e+02,3.738836200000000076e+01,1.900000000000000000e+01
3.426098150000000260e+02,5.197994299999999868e+01,1.900000000000000000e+01
2.545476950000000045e+02,-5.593014000000000152e+01,1.900000000000000000e+01
2.556109280000000012e+02,-2.457581899999999919e+01,1.900000000000000000e+01
2.249612769999999955e+02,-6.413235600000000147e+01,1.900000000000000000e+01
1.496181640000000073e+02,-5.702737400000000179e+01,1.900000000000000000e+01
2.585972419999999943e+02,-3.858897699999999986e+01,1.900000000000000000e+01
3.121623650000000225e+02,5.140759500000000060e+01,1.900000000000000000e+01
2.559805929999999989e+02,-2.060714400000000168e+01,1.900000000000000000e+01
2.898206690000000094e+02,1.603501000000000065e+00,1.900000000000000000e+01
1.742172539999999969e+02,-6.719219999999999970e+01,1.900000000000000000e+01
2.484211229999999944e+02,-6.078143200000000235e+01,1.900000000000000000e+01
2.318218009999999936e+02,-4.783872399999999914e+01,1.900000000000000000e+01
2.618080140000000142e+02,-1.983235399999999871e+01,1.900000000000000000e+01
1.528477990000000091e+02,-4.941641099999999653e+01,1.900000000000000000e+01
1.163267740000000003e+02,-2.279202199999999934e+01,1.900000000000000000e+01
3.153761719999999968e+02,3.358201999999999998e+01,1.900000000000000000e+01
2.039334110000000067e+02,-6.777979899999999702e+01,1.900000000000000000e+01
2.180421770000000095e+02,-6.737325900000000445e+01,1.900000000000000000e+01
7.961548799999999915e+01,-6.977145799999999554e+01,1.900000000000000000e+01
2.598233720000000062e+02,-5.420684899999999828e+01,1.900000000000000000e+01
2.817773730000000114e+02,1.239526500000000020e+01,1.900000000000000000e+01
2.896094659999999976e+02,7.985897999999999719e+00,1.900000000000000000e+01
1.023778669999999948e+02,6.025526000000000160e+00,1.900000000000000000e+01
1.475984449999999981e+02,-5.984017599999999959e+01,1.900000000000000000e+01
